UF,municipio,zona,secao,cargo,quantidadeVotos,partido,candidato
TO,93130,22,51,presidente,6,nulo,nulo
TO,93130,22,52,presidente,123,13,13
TO,93130,22,52,presidente,29,22,22
TO,93130,22,52,presidente,9,nulo,nulo
TO,93130,22,59,presidente,119,13,13
TO,93130,22,59,presidente,24,22,22
TO,93130,22,59,presidente,2,nulo,nulo
TO,93130,22,57,presidente,175,13,13
TO,93130,22,57,presidente,65,22,22
TO,93130,22,57,presidente,1,branco,branco
TO,93130,22,57,presidente,12,nulo,nulo
TO,93130,22,63,presidente,75,13,13
TO,93130,22,63,presidente,44,22,22
TO,93130,22,63,presidente,3,branco,branco
TO,96210,9,125,presidente,155,13,13
TO,96210,9,125,presidente,57,22,22
TO,96210,9,125,presidente,1,branco,branco
TO,96210,9,125,presidente,7,nulo,nulo
TO,96210,9,9,presidente,107,13,13
TO,96210,9,9,presidente,99,22,22
TO,96210,9,9,presidente,5,branco,branco
TO,96210,9,9,presidente,8,nulo,nulo
TO,96210,9,158,presidente,181,13,13
TO,96210,9,158,presidente,67,22,22
TO,96210,9,158,presidente,1,branco,branco
TO,96210,9,158,presidente,4,nulo,nulo
TO,96210,9,13,presidente,120,13,13
TO,96210,9,13,presidente,96,22,22
TO,96210,9,13,presidente,2,branco,branco
TO,96210,9,13,presidente,5,nulo,nulo
TO,96210,9,111,presidente,129,13,13
TO,96210,9,111,presidente,87,22,22
TO,96210,9,111,presidente,4,branco,branco
TO,96210,9,111,presidente,6,nulo,nulo
TO,96210,9,127,presidente,94,13,13
TO,96210,9,127,presidente,20,22,22
TO,96210,9,127,presidente,5,nulo,nulo
TO,96210,9,7,presidente,130,13,13
TO,96210,9,7,presidente,100,22,22
TO,96210,9,7,presidente,1,branco,branco
TO,96210,9,7,presidente,4,nulo,nulo
TO,96210,9,112,presidente,168,13,13
TO,96210,9,112,presidente,76,22,22
TO,96210,9,112,presidente,5,nulo,nulo
TO,96210,9,95,presidente,99,13,13
TO,96210,9,95,presidente,75,22,22
TO,96210,9,95,presidente,2,branco,branco
TO,96210,9,95,presidente,6,nulo,nulo
TO,96210,9,27,presidente,105,13,13
TO,96210,9,27,presidente,85,22,22
TO,96210,9,27,presidente,2,nulo,nulo
TO,96210,9,133,presidente,232,13,13
TO,96210,9,133,presidente,1,22,22
TO,96210,9,133,presidente,5,nulo,nulo
TO,96210,9,12,presidente,120,13,13
TO,96210,9,12,presidente,88,22,22
TO,96210,9,12,presidente,4,branco,branco
TO,96210,9,12,presidente,4,nulo,nulo
TO,96210,9,141,presidente,151,13,13
TO,96210,9,141,presidente,76,22,22
TO,96210,9,141,presidente,3,branco,branco
TO,96210,9,141,presidente,5,nulo,nulo
TO,96210,9,119,presidente,223,13,13
TO,96210,9,119,presidente,3,22,22
TO,96210,9,119,presidente,7,nulo,nulo
TO,96210,9,31,presidente,184,13,13
TO,96210,9,31,presidente,65,22,22
TO,96210,9,31,presidente,2,branco,branco
TO,96210,9,31,presidente,4,nulo,nulo
TO,96210,9,32,presidente,154,13,13
TO,96210,9,32,presidente,28,22,22
TO,96210,9,32,presidente,3,branco,branco
TO,96210,9,32,presidente,2,nulo,nulo
TO,96210,9,153,presidente,166,13,13
TO,96210,9,153,presidente,55,22,22
TO,96210,9,153,presidente,2,branco,branco
TO,96210,9,153,presidente,4,nulo,nulo
TO,96210,9,19,presidente,127,13,13
TO,96210,9,19,presidente,59,22,22
TO,96210,9,19,presidente,2,nulo,nulo
TO,96210,9,106,presidente,147,13,13
TO,96210,9,106,presidente,21,22,22
TO,96210,9,106,presidente,1,branco,branco
TO,96210,9,106,presidente,3,nulo,nulo
TO,96210,9,3,presidente,121,13,13
TO,96210,9,3,presidente,69,22,22
TO,96210,9,3,presidente,1,branco,branco
TO,96210,9,3,presidente,4,nulo,nulo
TO,96210,9,28,presidente,163,13,13
TO,96210,9,28,presidente,42,22,22
TO,96210,9,28,presidente,2,branco,branco
TO,96210,9,28,presidente,7,nulo,nulo
TO,96210,9,114,presidente,132,13,13
TO,96210,9,114,presidente,74,22,22
TO,96210,9,114,presidente,5,branco,branco
TO,96210,9,114,presidente,4,nulo,nulo
TO,96210,9,97,presidente,128,13,13
TO,96210,9,97,presidente,76,22,22
TO,96210,9,97,presidente,3,branco,branco
TO,96210,9,97,presidente,7,nulo,nulo
TO,96210,9,26,presidente,85,13,13
TO,96210,9,26,presidente,96,22,22
TO,96210,9,26,presidente,1,branco,branco
TO,96210,9,26,presidente,7,nulo,nulo
TO,96210,9,161,presidente,99,13,13
TO,96210,9,161,presidente,82,22,22
TO,96210,9,161,presidente,2,branco,branco
TO,96210,9,161,presidente,3,nulo,nulo
TO,96210,9,76,presidente,149,13,13
TO,96210,9,76,presidente,68,22,22
TO,96210,9,76,presidente,1,branco,branco
TO,96210,9,76,presidente,7,nulo,nulo
TO,96210,9,93,presidente,126,13,13
TO,96210,9,93,presidente,75,22,22
TO,96210,9,93,presidente,3,branco,branco
TO,96210,9,93,presidente,3,nulo,nulo
TO,96210,9,6,presidente,123,13,13
TO,96210,9,6,presidente,84,22,22
TO,96210,9,6,presidente,3,branco,branco
TO,96210,9,6,presidente,6,nulo,nulo
TO,96210,9,8,presidente,119,13,13
TO,96210,9,8,presidente,95,22,22
TO,96210,9,8,presidente,2,branco,branco
TO,96210,9,8,presidente,5,nulo,nulo
TO,96210,9,176,presidente,140,13,13
TO,96210,9,176,presidente,67,22,22
TO,96210,9,176,presidente,4,nulo,nulo
TO,96210,9,123,presidente,139,13,13
TO,96210,9,123,presidente,73,22,22
TO,96210,9,123,presidente,2,branco,branco
TO,96210,9,123,presidente,5,nulo,nulo
TO,96210,9,20,presidente,125,13,13
TO,96210,9,20,presidente,72,22,22
TO,96210,9,20,presidente,1,branco,branco
TO,96210,9,20,presidente,3,nulo,nulo
TO,96210,9,146,presidente,236,13,13
TO,96210,9,146,presidente,3,22,22
TO,96210,9,146,presidente,2,nulo,nulo
TO,96210,9,15,presidente,101,13,13
TO,96210,9,15,presidente,87,22,22
TO,96210,9,15,presidente,2,branco,branco
